"","origin","destination","age","sex","year","proportion_value_em","proportion_value_im","value_est"
"1893","NL","FI","Y45-49","F",2011,NA,NA,0.0189756935309895
"1894","NL","FI","Y45-49","F",2012,0.00672645739910314,0.00816326530612245,0.01455429641543
"1895","NL","FI","Y45-49","F",2013,0.021978021978022,0.0301724137931034,0.0197518065834345
"1896","NL","FI","Y45-49","F",2014,0.0127551020408163,0.018796992481203,0.0170289417744806
"1897","NL","FI","Y45-49","F",2015,0.0238726790450928,0.0114942528735632,0.0177313925146071
"1898","NL","FI","Y45-49","M",2009,NA,NA,0.0252815675032606
"1899","NL","FI","Y45-49","M",2010,NA,NA,0.02380857909092
"1900","NL","FI","Y45-49","M",2011,NA,NA,0.0260314663124821
"1901","NL","FI","Y45-49","M",2012,0.00672645739910314,0.0244897959183673,0.0194088254166389
"1902","NL","FI","Y45-49","M",2013,0.0274725274725275,0.0258620689655172,0.0237149743811975
"1903","NL","FI","Y45-49","M",2014,0.0127551020408163,0.018796992481203,0.0199342462636666
"1904","NL","FI","Y45-49","M",2015,0.013262599469496,0.0114942528735632,0.0190903797905834
"1905","NL","FI","Y50-54","F",2009,NA,NA,0.0123913728713583
"1906","NL","FI","Y50-54","F",2010,NA,NA,0.0113176410914714
"1907","NL","FI","Y50-54","F",2011,NA,NA,0.014461279149429
"1908","NL","FI","Y50-54","F",2012,0.00672645739910314,0.00816326530612245,0.0109310930099264
"1909","NL","FI","Y50-54","F",2013,0.0054945054945055,0.0129310344827586,0.0113271443532757
"1910","NL","FI","Y50-54","F",2014,0.0076530612244898,0.0037593984962406,0.0106365247817773
"1911","NL","FI","Y50-54","F",2015,0.013262599469496,0.0229885057471264,0.0132048820839125
"1912","NL","FI","Y50-54","M",2009,NA,NA,0.0158154996069911
"1913","NL","FI","Y50-54","M",2010,NA,NA,0.0142210604017571
"1914","NL","FI","Y50-54","M",2011,NA,NA,0.0154622508922877
"1915","NL","FI","Y50-54","M",2012,0.00672645739910314,0.0122448979591837,0.0137148816705373
"1916","NL","FI","Y50-54","M",2013,0.0274725274725275,0.0172413793103448,0.0174526266779768
"1917","NL","FI","Y50-54","M",2014,0.0153061224489796,0.0225563909774436,0.0163317166226291
"1918","NL","FI","Y50-54","M",2015,0.00795755968169761,0.00766283524904215,0.0132489994586818
"1919","NL","FI","Y55-59","F",2009,NA,NA,0.00854279286105399
"1920","NL","FI","Y55-59","F",2010,NA,NA,0.0092344490100747
"1921","NL","FI","Y55-59","F",2011,NA,NA,0.00839911967207039
"1922","NL","FI","Y55-59","F",2012,0.00448430493273543,0.00408163265306122,0.00766033688910449
"1923","NL","FI","Y55-59","F",2013,0.00274725274725275,0.00431034482758621,0.00752524669761467
"1924","NL","FI","Y55-59","F",2014,0.00255102040816327,0.0037593984962406,0.00740755802288642
"1925","NL","FI","Y55-59","F",2015,0.00530503978779841,0.0114942528735632,0.00834211819655865
"1926","NL","FI","Y55-59","M",2009,NA,NA,0.0107683353422358
"1927","NL","FI","Y55-59","M",2010,NA,NA,0.011591954440748
"1928","NL","FI","Y55-59","M",2011,NA,NA,0.0111501115243143
"1929","NL","FI","Y55-59","M",2012,0.015695067264574,0.00816326530612245,0.011343206913212
"1930","NL","FI","Y55-59","M",2013,0.0137362637362637,0.00862068965517241,0.0109574984453611
"1931","NL","FI","Y55-59","M",2014,0.0153061224489796,0.0075187969924812,0.0109280145418769
"1932","NL","FI","Y55-59","M",2015,0.0026525198938992,0.0114942528735632,0.00973893832663997
"1933","NL","FI","Y60-64","F",2009,NA,NA,0.00803418052724631
"1934","NL","FI","Y60-64","F",2010,NA,NA,0.00798867051236084
"1935","NL","FI","Y60-64","F",2011,NA,NA,0.00768857264785343
"1936","NL","FI","Y60-64","F",2012,0.00672645739910314,0.0122448979591837,0.00785616612546377
"1937","NL","FI","Y60-64","F",2013,0.00274725274725275,0,0.00641850788481484
"1938","NL","FI","Y60-64","F",2014,0.0076530612244898,0,0.00712042760534482
"1939","NL","FI","Y60-64","F",2015,0.00530503978779841,0.0114942528735632,0.00737593460688098
"1940","NL","FI","Y60-64","M",2009,NA,NA,0.00911606714929663
"1941","NL","FI","Y60-64","M",2010,NA,NA,0.00920484738139614
"1942","NL","FI","Y60-64","M",2011,NA,NA,0.0101077933768733
"1943","NL","FI","Y60-64","M",2012,0.00672645739910314,0.00408163265306122,0.00872508908178524
"1944","NL","FI","Y60-64","M",2013,0.010989010989011,0.00862068965517241,0.00961231211454944
"1945","NL","FI","Y60-64","M",2014,0.0102040816326531,0.0150375939849624,0.0102636989550148
"1946","NL","FI","Y60-64","M",2015,0.0026525198938992,0.0114942528735632,0.00889053193757169
"1947","NL","FI","Y65-69","F",2009,NA,NA,0.0058421612224064
"1948","NL","FI","Y65-69","F",2010,NA,NA,0.00578441234736306
"1949","NL","FI","Y65-69","F",2011,NA,NA,0.00572100563496374
"1950","NL","FI","Y65-69","F",2012,0,0,0.0048162162402835
"1951","NL","FI","Y65-69","F",2013,0,0.00431034482758621,0.00508833997715514
"1952","NL","FI","Y65-69","F",2014,0.00255102040816327,0.0075187969924812,0.00547262794736739
"1953","NL","FI","Y65-69","F",2015,0.00530503978779841,0.0114942528735632,0.00593359614366854
"1954","NL","FI","Y65-69","M",2009,NA,NA,0.00710037540150045
"1955","NL","FI","Y65-69","M",2010,NA,NA,0.00714211472778599
"1956","NL","FI","Y65-69","M",2011,NA,NA,0.00781412750757965
"1957","NL","FI","Y65-69","M",2012,0.00448430493273543,0.00408163265306122,0.00665160280256184
"1958","NL","FI","Y65-69","M",2013,0.00274725274725275,0.00431034482758621,0.00639418974029188
"1959","NL","FI","Y65-69","M",2014,0.00510204081632653,0,0.00645738294725063
"1960","NL","FI","Y65-69","M",2015,0.0026525198938992,0.00383141762452107,0.00636224377799856
"1961","NL","FI","Y70-74","F",2009,NA,NA,0.00164444174499777
"1962","NL","FI","Y70-74","F",2010,NA,NA,0.00166041013261827
"1963","NL","FI","Y70-74","F",2011,NA,NA,0.00160707931003187
"1964","NL","FI","Y70-74","F",2012,0.00448430493273543,0.00408163265306122,0.00169578591817059
"1965","NL","FI","Y70-74","F",2013,0,0,0.00146690160618796
"1966","NL","FI","Y70-74","F",2014,0,0,0.00149333705352341
"1967","NL","FI","Y70-74","F",2015,0.0026525198938992,0.00383141762452107,0.00160952834141418
"1968","NL","FI","Y70-74","M",2009,NA,NA,0.00206246483440387
"1969","NL","FI","Y70-74","M",2010,NA,NA,0.0020453699719939
"1970","NL","FI","Y70-74","M",2011,NA,NA,0.00203146709488028
"1971","NL","FI","Y70-74","M",2012,0.00224215246636771,0,0.00193038880900792
"1972","NL","FI","Y70-74","M",2013,0.00274725274725275,0,0.00196064763848835
"1973","NL","FI","Y70-74","M",2014,0,0.0037593984962406,0.00202902772981036
"1974","NL","FI","Y70-74","M",2015,0.0026525198938992,0.00383141762452107,0.00202592851753957
"1975","NL","FI","Y75-79","F",2009,NA,NA,0.00083843714531952
"1976","NL","FI","Y75-79","F",2010,NA,NA,0.00084212328171337
"1977","NL","FI","Y75-79","F",2011,NA,NA,0.0008490540946269
"1978","NL","FI","Y75-79","F",2012,0,0,0.00080098728794256
"1979","NL","FI","Y75-79","F",2013,0,0,0.0007736421122068
"1980","NL","FI","Y75-79","F",2014,0,0,0.00078107453399989
"1981","NL","FI","Y75-79","F",2015,0,0,0.0007852103066803
"1982","NL","FI","Y75-79","M",2009,NA,NA,0.00107515170569845
"1983","NL","FI","Y75-79","M",2010,NA,NA,0.00108321922990006
"1984","NL","FI","Y75-79","M",2011,NA,NA,0.00105982896741248
"1985","NL","FI","Y75-79","M",2012,0,0,0.00099938663064942
"1986","NL","FI","Y75-79","M",2013,0,0.00431034482758621,0.00106420056827352
"1987","NL","FI","Y75-79","M",2014,0,0.0037593984962406,0.00106367551719873
"1988","NL","FI","Y75-79","M",2015,0,0,0.00097916424413643
"1989","NL","FI","Y80-84","F",2009,NA,NA,0.00047332052537079
"1990","NL","FI","Y80-84","F",2010,NA,NA,0.00047205233850003
"1991","NL","FI","Y80-84","F",2011,NA,NA,0.0004703052405899
"1992","NL","FI","Y80-84","F",2012,0.00224215246636771,0.00408163265306122,0.00050426796026722
"1993","NL","FI","Y80-84","F",2013,0,0,0.00044307651705234
"1994","NL","FI","Y80-84","F",2014,0,0,0.00045850487411192
"1995","NL","FI","Y80-84","F",2015,0,0,0.00044487688404731
"1996","NL","FI","Y80-84","M",2009,NA,NA,0.00060459205592659
"1997","NL","FI","Y80-84","M",2010,NA,NA,0.00060613391597724
"1998","NL","FI","Y80-84","M",2011,NA,NA,0.00059484753062866
"1999","NL","FI","Y80-84","M",2012,0,0,0.00058087043760291
"2000","NL","FI","Y80-84","M",2013,0.00274725274725275,0,0.0005954835707656
"2001","NL","FI","Y80-84","M",2014,0,0,0.00057047629540244
"2002","NL","FI","Y80-84","M",2015,0,0,0.00056886627911452
"2003","NL","FI","Y85-Inf","F",2009,NA,NA,0.00027910955800654
"2004","NL","FI","Y85-Inf","F",2010,NA,NA,0.00028126175353629
"2005","NL","FI","Y85-Inf","F",2011,NA,NA,0.00027947190933753
"2006","NL","FI","Y85-Inf","F",2012,0,0,0.00027441082731636
"2007","NL","FI","Y85-Inf","F",2013,0,0,0.00026228403561652
"2008","NL","FI","Y85-Inf","F",2014,0,0,0.00026135389691699
"2009","NL","FI","Y85-Inf","F",2015,0,0,0.00025929554192653
"2010","NL","FI","Y85-Inf","M",2009,NA,NA,0.00035438301822398
"2011","NL","FI","Y85-Inf","M",2010,NA,NA,0.00035120835965325
"2012","NL","FI","Y85-Inf","M",2011,NA,NA,0.00035759418432803
"2013","NL","FI","Y85-Inf","M",2012,0.00224215246636771,0.00408163265306122,0.00035662168568686
"2014","NL","FI","Y85-Inf","M",2013,0,0,0.00033433191387005
"2015","NL","FI","Y85-Inf","M",2014,0,0,0.00033778521723989
"2016","NL","FI","Y85-Inf","M",2015,0,0,0.00033036330458664
"2017","NL","SE","Y00-04","F",2009,NA,NA,0.0243573754886398
"2018","NL","SE","Y00-04","F",2010,NA,NA,0.0241560416345925
"2019","NL","SE","Y00-04","F",2011,NA,NA,0.0246168053516607
"2020","NL","SE","Y00-04","F",2012,NA,NA,0.0269378408661168
"2021","NL","SE","Y00-04","F",2013,0.0326666666666667,0.037593984962406,0.0302950679077148
"2022","NL","SE","Y00-04","F",2014,0.0307048150732729,0.0368200836820084,0.0294706166312415
"2023","NL","SE","Y00-04","F",2015,0.037765538945712,0.0418375717801477,0.0326591892699766
"2024","NL","SE","Y00-04","M",2009,NA,NA,0.0313741888990092
"2025","NL","SE","Y00-04","M",2010,NA,NA,0.0313354228309243
"2026","NL","SE","Y00-04","M",2011,NA,NA,0.031224629982093
"2027","NL","SE","Y00-04","M",2012,NA,NA,0.0268143015859093
"2028","NL","SE","Y00-04","M",2013,0.034,0.0413533834586466,0.0349064289302766
"2029","NL","SE","Y00-04","M",2014,0.0300069783670621,0.0301255230125523,0.0308529866859673
"2030","NL","SE","Y00-04","M",2015,0.029897718332022,0.0303527481542248,0.0306471028649916
"2031","NL","SE","Y05-09","F",2009,NA,NA,0.0189581579492344
"2032","NL","SE","Y05-09","F",2010,NA,NA,0.0188096353867401
"2033","NL","SE","Y05-09","F",2011,NA,NA,0.0187481463280806
"2034","NL","SE","Y05-09","F",2012,NA,NA,0.0197617407791498
"2035","NL","SE","Y05-09","F",2013,0.0166666666666667,0.0225563909774436,0.0191376387287988
"2036","NL","SE","Y05-09","F",2014,0.0237264480111654,0.0251046025104603,0.0217175502129792
"2037","NL","SE","Y05-09","F",2015,0.022029897718332,0.0180475799835931,0.0196995286484547
"2038","NL","SE","Y05-09","M",2009,NA,NA,0.0243002372753714
"2039","NL","SE","Y05-09","M",2010,NA,NA,0.0245279569342111
"2040","NL","SE","Y05-09","M",2011,NA,NA,0.0243857592757828
"2041","NL","SE","Y05-09","M",2012,NA,NA,0.0223442372325509
"2042","NL","SE","Y05-09","M",2013,0.0313333333333333,0.0347744360902256,0.02858015097299
"2043","NL","SE","Y05-09","M",2014,0.0230286113049546,0.0284518828451883,0.0251018608054286
"2044","NL","SE","Y05-09","M",2015,0.025177025963808,0.0254306808859721,0.0245328240931035
"2045","NL","SE","Y10-14","F",2009,NA,NA,0.0151072406949809
"2046","NL","SE","Y10-14","F",2010,NA,NA,0.0151303709915487
"2047","NL","SE","Y10-14","F",2011,NA,NA,0.0151464953560427
"2048","NL","SE","Y10-14","F",2012,NA,NA,0.0152247411173944
"2049","NL","SE","Y10-14","F",2013,0.014,0.0140977443609023,0.0146257152129766
"2050","NL","SE","Y10-14","F",2014,0.0167480809490579,0.0158995815899582,0.0155650586495002
"2051","NL","SE","Y10-14","F",2015,0.014948859166011,0.0155865463494668,0.0152657372176026
"2052","NL","SE","Y10-14","M",2009,NA,NA,0.0196127385574281
"2053","NL","SE","Y10-14","M",2010,NA,NA,0.019613822437932
"2054","NL","SE","Y10-14","M",2011,NA,NA,0.0195892612564721
"2055","NL","SE","Y10-14","M",2012,NA,NA,0.0209776763445851
"2056","NL","SE","Y10-14","M",2013,0.0153333333333333,0.018796992481203,0.0180591494299743
"2057","NL","SE","Y10-14","M",2014,0.0237264480111654,0.0301255230125523,0.0233755523143559
"2058","NL","SE","Y10-14","M",2015,0.021243115656963,0.022149302707137,0.0206423603936794
"2059","NL","SE","Y15-19","F",2009,NA,NA,0.0126896295271687
"2060","NL","SE","Y15-19","F",2010,NA,NA,0.0126006997834969
"2061","NL","SE","Y15-19","F",2011,NA,NA,0.0128282346674932
"2062","NL","SE","Y15-19","F",2012,NA,NA,0.0132132454448433
"2063","NL","SE","Y15-19","F",2013,0.0106666666666667,0.012218045112782,0.0119587458009339
"2064","NL","SE","Y15-19","F",2014,0.0125610607117934,0.0117154811715481,0.0124506732744179
"2065","NL","SE","Y15-19","F",2015,0.013375295043273,0.014766201804758,0.0132922574167881
"2066","NL","SE","Y15-19","M",2009,NA,NA,0.016581139251603
"2067","NL","SE","Y15-19","M",2010,NA,NA,0.0162598148473961
"2068","NL","SE","Y15-19","M",2011,NA,NA,0.0164593497776437
"2069","NL","SE","Y15-19","M",2012,NA,NA,0.0143363773773709
"2070","NL","SE","Y15-19","M",2013,0.008,0.012218045112782,0.0130225165684228
"2071","NL","SE","Y15-19","M",2014,0.00907187718073971,0.0192468619246862,0.0150318121168947
"2072","NL","SE","Y15-19","M",2015,0.014948859166011,0.0188679245283019,0.016583138015093
"2073","NL","SE","Y20-24","F",2009,NA,NA,0.068510726335519
"2074","NL","SE","Y20-24","F",2010,NA,NA,0.0687577166919612
"2075","NL","SE","Y20-24","F",2011,NA,NA,0.0697580289099625
"2076","NL","SE","Y20-24","F",2012,NA,NA,0.062098597699043
"2077","NL","SE","Y20-24","F",2013,0.0586666666666667,0.0723684210526316,0.0664242229780208
"2078","NL","SE","Y20-24","F",2014,0.0676901605024424,0.0702928870292887,0.0695672146273943
"2079","NL","SE","Y20-24","F",2015,0.0723839496459481,0.0795734208367514,0.0729713697740738
"2080","NL","SE","Y20-24","M",2009,NA,NA,0.088672997256942
"2081","NL","SE","Y20-24","M",2010,NA,NA,0.0878847578310178
"2082","NL","SE","Y20-24","M",2011,NA,NA,0.0887630369331251
"2083","NL","SE","Y20-24","M",2012,NA,NA,0.0833450694655425
"2084","NL","SE","Y20-24","M",2013,0.0706666666666667,0.075187969924812,0.0786373295337609
"2085","NL","SE","Y20-24","M",2014,0.0669923237962317,0.0661087866108787,0.0745851485679841
"2086","NL","SE","Y20-24","M",2015,0.0731707317073171,0.081214109926169,0.0815500622365594
"2087","NL","SE","Y25-29","F",2009,NA,NA,0.0869069984137295
"2088","NL","SE","Y25-29","F",2010,NA,NA,0.0874279284432319
"2089","NL","SE","Y25-29","F",2011,NA,NA,0.0878536433669867
"2090","NL","SE","Y25-29","F",2012,NA,NA,0.0874880918424606
"2091","NL","SE","Y25-29","F",2013,0.0906666666666667,0.0958646616541353,0.0917029475276017
"2092","NL","SE","Y25-29","F",2014,0.103279832519191,0.0920502092050209,0.0938239083430858
"2093","NL","SE","Y25-29","F",2015,0.107002360346184,0.100082034454471,0.0975701058050587
"2094","NL","SE","Y25-29","M",2009,NA,NA,0.112140615234689
"2095","NL","SE","Y25-29","M",2010,NA,NA,0.112371155886831
"2096","NL","SE","Y25-29","M",2011,NA,NA,0.112687824330933
"2097","NL","SE","Y25-29","M",2012,NA,NA,0.115460529347829
"2098","NL","SE","Y25-29","M",2013,0.0993333333333333,0.0996240601503759,0.103929769225265
"2099","NL","SE","Y25-29","M",2014,0.0914166085136078,0.102928870292887,0.102492138273754
"2100","NL","SE","Y25-29","M",2015,0.0999213217938631,0.0918785890073831,0.102057075117179
"2101","NL","SE","Y30-34","F",2009,NA,NA,0.0613268979801861
"2102","NL","SE","Y30-34","F",2010,NA,NA,0.0615991278959656
"2103","NL","SE","Y30-34","F",2011,NA,NA,0.0610697741701533
"2104","NL","SE","Y30-34","F",2012,NA,NA,0.0636966012895571
"2105","NL","SE","Y30-34","F",2013,0.0726666666666667,0.0648496240601504,0.0664389041206343
"2106","NL","SE","Y30-34","F",2014,0.060711793440335,0.0577405857740586,0.0600621194082596
"2107","NL","SE","Y30-34","F",2015,0.0653029110936271,0.0615258408531583,0.0631626625280405
"2108","NL","SE","Y30-34","M",2009,NA,NA,0.079819098001215
"2109","NL","SE","Y30-34","M",2010,NA,NA,0.0790104992850041
"2110","NL","SE","Y30-34","M",2011,NA,NA,0.0781213821977816
"2111","NL","SE","Y30-34","M",2012,NA,NA,0.0864669587448087
"2112","NL","SE","Y30-34","M",2013,0.0853333333333333,0.0827067669172932,0.0824913647708821
"2113","NL","SE","Y30-34","M",2014,0.0969993021632938,0.0811715481171548,0.0854493359546286
"2114","NL","SE","Y30-34","M",2015,0.0944138473642801,0.0721903199343724,0.0817944467954089
"2115","NL","SE","Y35-39","F",2009,NA,NA,0.0387071189811185
"2116","NL","SE","Y35-39","F",2010,NA,NA,0.0385761885999286
"2117","NL","SE","Y35-39","F",2011,NA,NA,0.0383822173555373
"2118","NL","SE","Y35-39","F",2012,NA,NA,0.040020545448402
"2119","NL","SE","Y35-39","F",2013,0.0426666666666667,0.0385338345864662,0.0398790893989041
"2120","NL","SE","Y35-39","F",2014,0.0418702023726448,0.0418410041841004,0.0407397260133766
"2121","NL","SE","Y35-39","F",2015,0.03933910306845,0.0418375717801477,0.039866780965491
"2122","NL","SE","Y35-39","M",2009,NA,NA,0.0499901015079537
"2123","NL","SE","Y35-39","M",2010,NA,NA,0.0508175486436391
"2124","NL","SE","Y35-39","M",2011,NA,NA,0.049950941194648
"2125","NL","SE","Y35-39","M",2012,NA,NA,0.0591409585364978
"2126","NL","SE","Y35-39","M",2013,0.0733333333333333,0.0479323308270677,0.0557006165897203
"2127","NL","SE","Y35-39","M",2014,0.0648988136775994,0.0527196652719665,0.0556961007573279
"2128","NL","SE","Y35-39","M",2015,0.0558615263571991,0.0648072190319934,0.056392819605627
"2129","NL","SE","Y40-44","F",2009,NA,NA,0.030451827444688
"2130","NL","SE","Y40-44","F",2010,NA,NA,0.0308942534012913
"2131","NL","SE","Y40-44","F",2011,NA,NA,0.0309432851005697
"2132","NL","SE","Y40-44","F",2012,NA,NA,0.0314551048056034
"2133","NL","SE","Y40-44","F",2013,0.0393333333333333,0.0422932330827068,0.0365455784690586
"2134","NL","SE","Y40-44","F",2014,0.0321004884856943,0.0326359832635983,0.0316821854943894
"2135","NL","SE","Y40-44","F",2015,0.02360346184107,0.0213289581624282,0.0263052282013288
"2136","NL","SE","Y40-44","M",2009,NA,NA,0.0400392345520352
"2137","NL","SE","Y40-44","M",2010,NA,NA,0.0397419791091736
"2138","NL","SE","Y40-44","M",2011,NA,NA,0.0400430793248174
"2139","NL","SE","Y40-44","M",2012,NA,NA,0.0443170215009894
"2140","NL","SE","Y40-44","M",2013,0.0546666666666667,0.0451127819548872,0.0456680038924144
"2141","NL","SE","Y40-44","M",2014,0.0404745289602233,0.0401673640167364,0.0405728770122404
"2142","NL","SE","Y40-44","M",2015,0.036978756884343,0.0328137817883511,0.0372725223080149
"2143","NL","SE","Y45-49","F",2009,NA,NA,0.0223300300538305
"2144","NL","SE","Y45-49","F",2010,NA,NA,0.0227231385923031
"2145","NL","SE","Y45-49","F",2011,NA,NA,0.0225666972495802
"2146","NL","SE","Y45-49","F",2012,NA,NA,0.0222854665588475
"2147","NL","SE","Y45-49","F",2013,0.0213333333333333,0.0216165413533835,0.0216649854003913
"2148","NL","SE","Y45-49","F",2014,0.0167480809490579,0.0200836820083682,0.0202063078563236
"2149","NL","SE","Y45-49","F",2015,0.02360346184107,0.022149302707137,0.0227188256903847
"2150","NL","SE","Y45-49","M",2009,NA,NA,0.0290824990570624
"2151","NL","SE","Y45-49","M",2010,NA,NA,0.0289038994396603
"2152","NL","SE","Y45-49","M",2011,NA,NA,0.0287649415447734
"2153","NL","SE","Y45-49","M",2012,NA,NA,0.032180416849676
"2154","NL","SE","Y45-49","M",2013,0.0286666666666667,0.0253759398496241,0.0278892606405691
"2155","NL","SE","Y45-49","M",2014,0.0369853454291696,0.0326359832635983,0.0326354733915996
"2156","NL","SE","Y45-49","M",2015,0.025963808025177,0.0303527481542248,0.0285679275504914
"2157","NL","SE","Y50-54","F",2009,NA,NA,0.0164585986820849
"2158","NL","SE","Y50-54","F",2010,NA,NA,0.0166311291055986
"2159","NL","SE","Y50-54","F",2011,NA,NA,0.0165270212632047
"2160","NL","SE","Y50-54","F",2012,NA,NA,0.0158137661207406
"2161","NL","SE","Y50-54","F",2013,0.0213333333333333,0.0216165413533835,0.0188090978068713
"2162","NL","SE","Y50-54","F",2014,0.0153524075366364,0.0184100418410042,0.0166232003260872
"2163","NL","SE","Y50-54","F",2015,0.013375295043273,0.0196882690730107,0.0166806673038131
"2164","NL","SE","Y50-54","M",2009,NA,NA,0.021182951374615
"2165","NL","SE","Y50-54","M",2010,NA,NA,0.0215718175985266
"2166","NL","SE","Y50-54","M",2011,NA,NA,0.0217713757940342
"2167","NL","SE","Y50-54","M",2012,NA,NA,0.0200548138017728
"2168","NL","SE","Y50-54","M",2013,0.0273333333333333,0.0216165413533835,0.0229606395008034
"2169","NL","SE","Y50-54","M",2014,0.0251221214235869,0.0259414225941423,0.0238503434676675
"2170","NL","SE","Y50-54","M",2015,0.027537372147915,0.0196882690730107,0.0228663422460361
"2171","NL","SE","Y55-59","F",2009,NA,NA,0.0104314587218537
"2172","NL","SE","Y55-59","F",2010,NA,NA,0.0104105093634053
"2173","NL","SE","Y55-59","F",2011,NA,NA,0.0103774606335577
"2174","NL","SE","Y55-59","F",2012,NA,NA,0.0085865019049893
"2175","NL","SE","Y55-59","F",2013,0.00666666666666667,0.0075187969924812,0.00885964701064968
"2176","NL","SE","Y55-59","F",2014,0.0139567341242149,0.0133891213389121,0.0118919365215366
"2177","NL","SE","Y55-59","F",2015,0.010228166797797,0.0139458572600492,0.0112331811771068
"2178","NL","SE","Y55-59","M",2009,NA,NA,0.0135493600620562
"2179","NL","SE","Y55-59","M",2010,NA,NA,0.0135431607330712
